,Molecule,OF Molecule Name,Geometry,Charge,Multiplicity,Basis Set,Number of Qubits,Method,Energy,Orbital Energies,Time
15581,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.24024024024024024]]]",0,1,sto-3g,,mp2,-91.71860710458539,"[-26.882018543591773, -1.9134531354606146, -0.8496298759167498, -0.7200340761188789, -0.7200340761188789, 0.9052624808204514]",0.027875999999999124
15582,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.24024024024024024]]]",0,1,sto-3g,,cisd,-91.71867900684146,"[-26.882018543591773, -1.9134531354606146, -0.8496298759167498, -0.7200340761188789, -0.7200340761188789, 0.9052624808204514]",0.02958400000000161
15583,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.24024024024024024]]]",0,1,sto-3g,,ccsd,-91.71867900769685,"[-26.882018543591773, -1.9134531354606146, -0.8496298759167498, -0.7200340761188789, -0.7200340761188789, 0.9052624808204514]",0.03528799999999954
15584,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.24024024024024024]]]",0,1,sto-3g,,fci,-91.71867900684137,"[-26.882018543591773, -1.9134531354606146, -0.8496298759167498, -0.7200340761188789, -0.7200340761188789, 0.9052624808204514]",0.033670000000000755
15585,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2502502502502503]]]",0,1,sto-3g,,hf,-92.27748048552264,"[-26.79519497133615, -1.9152220316000697, -0.8402572309146741, -0.7088825887363076, -0.7088825887363076, 0.901382937737531]",0.03538599999999903
15586,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2502502502502503]]]",0,1,sto-3g,,mp2,-92.27844701560022,"[-26.79519497133615, -1.9152220316000697, -0.8402572309146741, -0.7088825887363076, -0.7088825887363076, 0.901382937737531]",0.03318800000000088
15587,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2502502502502503]]]",0,1,sto-3g,,cisd,-92.27852939850791,"[-26.79519497133615, -1.9152220316000697, -0.8402572309146741, -0.7088825887363076, -0.7088825887363076, 0.901382937737531]",0.03308799999999934
15588,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2502502502502503]]]",0,1,sto-3g,,ccsd,-92.27852939961492,"[-26.79519497133615, -1.9152220316000697, -0.8402572309146741, -0.7088825887363076, -0.7088825887363076, 0.901382937737531]",0.035054000000000585
15589,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2502502502502503]]]",0,1,sto-3g,,fci,-92.27852939850781,"[-26.79519497133615, -1.9152220316000697, -0.8402572309146741, -0.7088825887363076, -0.7088825887363076, 0.901382937737531]",0.0343719999999994
15590,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2602602602602603]]]",0,1,sto-3g,,hf,-92.78587212926853,"[-26.715412127523084, -1.915944233136833, -0.8309248167542749, -0.697919299391313, -0.697919299391313, 0.9004968290006199]",0.03447599999999973
15591,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2602602602602603]]]",0,1,sto-3g,,mp2,-92.7869153629075,"[-26.715412127523084, -1.915944233136833, -0.8309248167542749, -0.697919299391313, -0.697919299391313, 0.9004968290006199]",0.03268800000000027
15592,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2602602602602603]]]",0,1,sto-3g,,cisd,-92.78700980568419,"[-26.715412127523084, -1.915944233136833, -0.8309248167542749, -0.697919299391313, -0.697919299391313, 0.9004968290006199]",0.03358399999999939
15593,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2602602602602603]]]",0,1,sto-3g,,ccsd,-92.78700980713887,"[-26.715412127523084, -1.915944233136833, -0.8309248167542749, -0.697919299391313, -0.697919299391313, 0.9004968290006199]",0.034358000000001
15594,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2602602602602603]]]",0,1,sto-3g,,fci,-92.78700980568414,"[-26.715412127523084, -1.915944233136833, -0.8309248167542749, -0.697919299391313, -0.697919299391313, 0.9004968290006199]",0.034381999999999024
15595,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2702702702702703]]]",0,1,sto-3g,,hf,-93.24854505818301,"[-26.642107715078723, -1.9156175482107751, -0.821719764424761, -0.6871946289966778, -0.6871946289966778, 0.9023447360311696]",0.034914000000000556
15596,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2702702702702703]]]",0,1,sto-3g,,mp2,-93.24967235163523,"[-26.642107715078723, -1.9156175482107751, -0.821719764424761, -0.6871946289966778, -0.6871946289966778, 0.9023447360311696]",0.03547000000000011
15597,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2702702702702703]]]",0,1,sto-3g,,cisd,-93.24978062408374,"[-26.642107715078723, -1.9156175482107751, -0.821719764424761, -0.6871946289966778, -0.6871946289966778, 0.9023447360311696]",0.034091999999999345
15598,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2702702702702703]]]",0,1,sto-3g,,ccsd,-93.24978062413652,"[-26.642107715078723, -1.9156175482107751, -0.821719764424761, -0.6871946289966778, -0.6871946289966778, 0.9023447360311696]",0.03447599999999973
15599,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2702702702702703]]]",0,1,sto-3g,,fci,-93.24978062408366,"[-26.642107715078723, -1.9156175482107751, -0.821719764424761, -0.6871946289966778, -0.6871946289966778, 0.9023447360311696]",0.03359000000000023
15600,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2802802802802803]]]",0,1,sto-3g,,hf,-93.67037961501185,"[-26.574783426131116, -1.9142629212609084, -0.8127174831452981, -0.6767526006057252, -0.6767526006057252, 0.9066242469188613]",0.034110000000000085
15601,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2802802802802803]]]",0,1,sto-3g,,mp2,-93.67159861007649,"[-26.574783426131116, -1.9142629212609084, -0.8127174831452981, -0.6767526006057252, -0.6767526006057252, 0.9066242469188613]",0.03356799999999893
15602,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2802802802802803]]]",0,1,sto-3g,,cisd,-93.6717226791102,"[-26.574783426131116, -1.9142629212609084, -0.8127174831452981, -0.6767526006057252, -0.6767526006057252, 0.9066242469188613]",0.03391799999999989
15603,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2802802802802803]]]",0,1,sto-3g,,ccsd,-93.67172267915456,"[-26.574783426131116, -1.9142629212609084, -0.8127174831452981, -0.6767526006057252, -0.6767526006057252, 0.9066242469188613]",0.03370999999999924
15604,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2802802802802803]]]",0,1,sto-3g,,fci,-93.67172267911023,"[-26.574783426131116, -1.9142629212609084, -0.8127174831452981, -0.6767526006057252, -0.6767526006057252, 0.9066242469188613]",0.032586000000000226
15605,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2902902902902903]]]",0,1,sto-3g,,hf,-94.05561379374205,"[-26.512991077112396, -1.911919820858878, -0.8039807247620729, -0.6666298595705936, -0.6666298595705936, 0.9130024274987052]",0.03413399999999989
15606,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2902902902902903]]]",0,1,sto-3g,,mp2,-94.05693234361381,"[-26.512991077112396, -1.911919820858878, -0.8039807247620729, -0.6666298595705936, -0.6666298595705936, 0.9130024274987052]",0.03446800000000039
15607,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2902902902902903]]]",0,1,sto-3g,,cisd,-94.05707437380636,"[-26.512991077112396, -1.911919820858878, -0.8039807247620729, -0.6666298595705936, -0.6666298595705936, 0.9130024274987052]",0.03288599999999953
15608,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2902902902902903]]]",0,1,sto-3g,,ccsd,-94.05707437383151,"[-26.512991077112396, -1.911919820858878, -0.8039807247620729, -0.6666298595705936, -0.6666298595705936, 0.9130024274987052]",0.0337379999999996
15609,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.2902902902902903]]]",0,1,sto-3g,,fci,-94.05707437380642,"[-26.512991077112396, -1.911919820858878, -0.8039807247620729, -0.6666298595705936, -0.6666298595705936, 0.9130024274987052]",0.03570399999999907
15610,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3003003003003003]]]",0,1,sto-3g,,hf,-94.40795039234774,"[-26.45632153834736, -1.908641615963146, -0.7955591109983029, -0.6568550095345566, -0.6568550095345566, 0.9211282166817878]",0.03462599999999938
15611,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3003003003003003]]]",0,1,sto-3g,,mp2,-94.40937647199353,"[-26.45632153834736, -1.908641615963146, -0.7955591109983029, -0.6568550095345566, -0.6568550095345566, 0.9211282166817878]",0.034900000000000375
15612,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3003003003003003]]]",0,1,sto-3g,,cisd,-94.40953881909137,"[-26.45632153834736, -1.908641615963146, -0.7955591109983029, -0.6568550095345566, -0.6568550095345566, 0.9211282166817878]",0.03442999999999863
15613,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3003003003003003]]]",0,1,sto-3g,,ccsd,-94.4095388190842,"[-26.45632153834736, -1.908641615963146, -0.7955591109983029, -0.6568550095345566, -0.6568550095345566, 0.9211282166817878]",0.03309400000000018
15614,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3003003003003003]]]",0,1,sto-3g,,fci,-94.40953881909134,"[-26.45632153834736, -1.908641615963146, -0.7955591109983029, -0.6568550095345566, -0.6568550095345566, 0.9211282166817878]",0.03276799999999902
15615,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3103103103103103]]]",0,1,sto-3g,,hf,-94.73064161620938,"[-26.404396439903458, -1.9044912408923458, -0.7874892312470567, -0.6474484018562537, -0.6474484018562537, 0.9306441177225533]",0.0429820000000003
15616,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3103103103103103]]]",0,1,sto-3g,,mp2,-94.73218322098501,"[-26.404396439903458, -1.9044912408923458, -0.7874892312470567, -0.6474484018562537, -0.6474484018562537, 0.9306441177225533]",0.036127999999999716
15617,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3103103103103103]]]",0,1,sto-3g,,cisd,-94.73236841798462,"[-26.404396439903458, -1.9044912408923458, -0.7874892312470567, -0.6474484018562537, -0.6474484018562537, 0.9306441177225533]",0.03477200000000025
15618,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3103103103103103]]]",0,1,sto-3g,,ccsd,-94.73236841793106,"[-26.404396439903458, -1.9044912408923458, -0.7874892312470567, -0.6474484018562537, -0.6474484018562537, 0.9306441177225533]",0.03443599999999947
15619,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3103103103103103]]]",0,1,sto-3g,,fci,-94.73236841798462,"[-26.404396439903458, -1.9044912408923458, -0.7874892312470567, -0.6474484018562537, -0.6474484018562537, 0.9306441177225533]",0.03483400000000003
15620,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3203203203203203]]]",0,1,sto-3g,,hf,-95.02655667167981,"[-26.356862353633517, -1.8995373829654538, -0.7797952903675072, -0.6384223869688515, -0.6384223869688515, 0.9411967339574615]",0.033202000000001064
15621,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3203203203203203]]]",0,1,sto-3g,,mp2,-95.02822170985199,"[-26.356862353633517, -1.8995373829654538, -0.7797952903675072, -0.6384223869688515, -0.6384223869688515, 0.9411967339574615]",0.03342199999999984
15622,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3203203203203203]]]",0,1,sto-3g,,cisd,-95.02843244606154,"[-26.356862353633517, -1.8995373829654538, -0.7797952903675072, -0.6384223869688515, -0.6384223869688515, 0.9411967339574615]",0.03397999999999968
15623,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3203203203203203]]]",0,1,sto-3g,,ccsd,-95.02843244594804,"[-26.356862353633517, -1.8995373829654538, -0.7797952903675072, -0.6384223869688515, -0.6384223869688515, 0.9411967339574615]",0.0340120000000006
15624,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3203203203203203]]]",0,1,sto-3g,,fci,-95.0284324460615,"[-26.356862353633517, -1.8995373829654538, -0.7797952903675072, -0.6384223869688515, -0.6384223869688515, 0.9411967339574615]",0.03280200000000022
15625,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3303303303303303]]]",0,1,sto-3g,,hf,-95.29823646397372,"[-26.313387029276498, -1.893851330286884, -0.7724902201149451, -0.6297819706248869, -0.6297819706248869, 0.9524458262085403]",0.034575999999999496
15626,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3303303303303303]]]",0,1,sto-3g,,mp2,-95.30003265005155,"[-26.313387029276498, -1.893851330286884, -0.7724902201149451, -0.6297819706248869, -0.6297819706248869, 0.9524458262085403]",0.0343599999999995
15627,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3303303303303303]]]",0,1,sto-3g,,cisd,-95.30027174439424,"[-26.313387029276498, -1.893851330286884, -0.7724902201149451, -0.6297819706248869, -0.6297819706248869, 0.9524458262085403]",0.03298799999999957
15628,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3303303303303303]]]",0,1,sto-3g,,ccsd,-95.30027174420853,"[-26.313387029276498, -1.893851330286884, -0.7724902201149451, -0.6297819706248869, -0.6297819706248869, 0.9524458262085403]",0.0327459999999995
15629,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.3303303303303303]]]",0,1,sto-3g,,fci,-95.3002717443942,"[-26.313387029276498, -1.893851330286884, -0.7724902201149451, -0.6297819706248869, -0.6297819706248869, 0.9524458262085403]",0.03326000000000029
15630,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.34034034034034033]]]",0,1,sto-3g,,hf,-95.54793844824869,"[-26.273657202132895, -1.8875045213068662, -0.7655771239843461, -0.6215257718615571, -0.6215257718615571, 0.9640716982649947]",0.03405599999999964
15631,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.34034034034034033]]]",0,1,sto-3g,,mp2,-95.54987320428353,"[-26.273657202132895, -1.8875045213068662, -0.7655771239843461, -0.6215257718615571, -0.6215257718615571, 0.9640716982649947]",0.0330680000000001
15632,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.34034034034034033]]]",0,1,sto-3g,,cisd,-95.55014357478152,"[-26.273657202132895, -1.8875045213068662, -0.7655771239843461, -0.6215257718615571, -0.6215257718615571, 0.9640716982649947]",0.03485400000000105
15633,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.34034034034034033]]]",0,1,sto-3g,,ccsd,-95.55014357451407,"[-26.273657202132895, -1.8875045213068662, -0.7655771239843461, -0.6215257718615571, -0.6215257718615571, 0.9640716982649947]",0.03591600000000028
15634,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.34034034034034033]]]",0,1,sto-3g,,fci,-95.55014357478149,"[-26.273657202132895, -1.8875045213068662, -0.7655771239843461, -0.6215257718615571, -0.6215257718615571, 0.9640716982649947]",0.03420599999999929
15635,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.35035035035035034]]]",0,1,sto-3g,,hf,-95.77767388509297,"[-26.237377492232625, -1.8805667606027663, -0.7590509084564876, -0.6136471588852941, -0.6136471588852941, 0.9757808382604228]",0.03355799999999931
15636,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.35035035035035034]]]",0,1,sto-3g,,mp2,-95.77975425633936,"[-26.237377492232625, -1.8805667606027663, -0.7590509084564876, -0.6136471588852941, -0.6136471588852941, 0.9757808382604228]",0.03547800000000123
15637,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.35035035035035034]]]",0,1,sto-3g,,cisd,-95.7800588881143,"[-26.237377492232625, -1.8805667606027663, -0.7590509084564876, -0.6136471588852941, -0.6136471588852941, 0.9757808382604228]",0.03420600000000107
15638,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.35035035035035034]]]",0,1,sto-3g,,ccsd,-95.7800588877583,"[-26.237377492232625, -1.8805667606027663, -0.7590509084564876, -0.6136471588852941, -0.6136471588852941, 0.9757808382604228]",0.03371800000000036
15639,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.35035035035035034]]]",0,1,sto-3g,,fci,-95.78005888811433,"[-26.237377492232625, -1.8805667606027663, -0.7590509084564876, -0.6136471588852941, -0.6136471588852941, 0.9757808382604228]",0.034000000000000696
15640,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.36036036036036034]]]",0,1,sto-3g,,hf,-95.98923915821638,"[-26.2042699680348, -1.8731050148932353, -0.7528999612656455, -0.6061354421504683, -0.6061354421504683, 0.9873098500308849]",0.0367539999999984
15641,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.36036036036036034]]]",0,1,sto-3g,,mp2,-95.99147174796703,"[-26.2042699680348, -1.8731050148932353, -0.7528999612656455, -0.6061354421504683, -0.6061354421504683, 0.9873098500308849]",0.03328400000000009
15642,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.36036036036036034]]]",0,1,sto-3g,,cisd,-95.99181366213121,"[-26.2042699680348, -1.8731050148932353, -0.7528999612656455, -0.6061354421504683, -0.6061354421504683, 0.9873098500308849]",0.03276400000000024
15643,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.36036036036036034]]]",0,1,sto-3g,,ccsd,-95.99181366168254,"[-26.2042699680348, -1.8731050148932353, -0.7528999612656455, -0.6061354421504683, -0.6061354421504683, 0.9873098500308849]",0.03270000000000017
15644,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.36036036036036034]]]",0,1,sto-3g,,fci,-95.99181366213126,"[-26.2042699680348, -1.8731050148932353, -0.7528999612656455, -0.6061354421504683, -0.6061354421504683, 0.9873098500308849]",0.03388400000000047
15645,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.37037037037037035]]]",0,1,sto-3g,,hf,-96.18424237580632,"[-26.174074032112692, -1.8651826792715491, -0.7471077619529003, -0.5989770239304327, -0.5989770239304327, 0.9984277941654425]",0.032845999999999265
15646,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.37037037037037035]]]",0,1,sto-3g,,mp2,-96.18663330216852,"[-26.174074032112692, -1.8651826792715491, -0.7471077619529003, -0.5989770239304327, -0.5989770239304327, 0.9984277941654425]",0.03484200000000115
15647,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.37037037037037035]]]",0,1,sto-3g,,cisd,-96.18701552770834,"[-26.174074032112692, -1.8651826792715491, -0.7471077619529003, -0.5989770239304327, -0.5989770239304327, 0.9984277941654425]",0.03369
15648,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.37037037037037035]]]",0,1,sto-3g,,ccsd,-96.18701552716526,"[-26.174074032112692, -1.8651826792715491, -0.7471077619529003, -0.5989770239304327, -0.5989770239304327, 0.9984277941654425]",0.03368399999999916
15649,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.37037037037037035]]]",0,1,sto-3g,,fci,-96.18701552770837,"[-26.174074032112692, -1.8651826792715491, -0.7471077619529003, -0.5989770239304327, -0.5989770239304327, 0.9984277941654425]",0.03341999999999956
15650,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.38038038038038036]]]",0,1,sto-3g,,hf,-96.36412616050148,"[-26.14654638175775, -1.8568592005620397, -0.7416543428408934, -0.5921564322742712, -0.5921564322742712, 1.0089371204033097]",0.040794
15651,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.38038038038038036]]]",0,1,sto-3g,,mp2,-96.36668103575654,"[-26.14654638175775, -1.8568592005620397, -0.7416543428408934, -0.5921564322742712, -0.5921564322742712, 1.0089371204033097]",0.03275000000000006
15652,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.38038038038038036]]]",0,1,sto-3g,,cisd,-96.36710658601312,"[-26.14654638175775, -1.8568592005620397, -0.7416543428408934, -0.5921564322742712, -0.5921564322742712, 1.0089371204033097]",0.036756000000000455
15653,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.38038038038038036]]]",0,1,sto-3g,,ccsd,-96.36710658537552,"[-26.14654638175775, -1.8568592005620397, -0.7416543428408934, -0.5921564322742712, -0.5921564322742712, 1.0089371204033097]",0.034243999999999275
15654,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.38038038038038036]]]",0,1,sto-3g,,fci,-96.36710658601302,"[-26.14654638175775, -1.8568592005620397, -0.7416543428408934, -0.5921564322742712, -0.5921564322742712, 1.0089371204033097]",0.03385600000000011
15655,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.39039039039039036]]]",0,1,sto-3g,,hf,-96.5301873061391,"[-26.121460887780408, -1.8481899552830505, -0.7365175520628634, -0.585657197043919, -0.585657197043919, 1.018673410944984]",0.03525400000000012
15656,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.39039039039039036]]]",0,1,sto-3g,,mp2,-96.53291123744579,"[-26.121460887780408, -1.8481899552830505, -0.7365175520628634, -0.585657197043919, -0.585657197043919, 1.018673410944984]",0.0331399999999995
15657,H1-F1,H1-F1_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['F', [0.0, 0.0, 0.39039039039039036]]]",0,1,sto-3g,,cisd,-96.53338309220263,"[-26.121460887780408, -1.8481899552830505, -0.7365175520628634, -0.585657197043919, -0.585657197043919, 1.018673410944984]",0.032861999999999725
